1191;EL ESPINILLO;GENERAL GUEMES;CHACO
1192;EL PERDIDO;LIBERTADOR GRL. SAN MARTIN;CHACO
1193;EL PINTADO;GENERAL GUEMES;CHACO
1194;FONTANA;SAN FERNANDO;CHACO
1195;FORTIN CARDOSO;LIBERTAD;CHACO
1196;FUERTE ESPERANZA;GENERAL GUEMES;CHACO
1197;GANCEDO;12 DE OCTUBRE;CHACO
1198;GENERAL CAPDEVILA;12 DE OCTUBRE;CHACO
1199;GENERAL DONOVAN;LIBERTAD;CHACO
1200;GENERAL JOSE DE SAN MARTIN ,EST.ZAPALLAR;LIBERTADOR GRL.SAN MARTIN;CHACO
1201;GENERAL OBLIGADO;LIBERTAD;CHACO
1202;GENERAL PINEDO;12 DE OCTUBRE;CHACO
1203;GENERAL VEDIA;BERMEJO;CHACO
1204;GIRASOL ,EMB.;COMANDANTE FERNANDEZ;CHACO
1205;HAUMONIA;TAPENAGA;CHACO
1206;HERMOSO CAMPO;12 DE OCTUBRE;CHACO
1207;HORQUILLA;TAPENAGA;CHACO
1208;INGENIERO BARBET;SARGENTO CABRAL;CHACO
1209;ITIN;12 DE OCTUBRE;CHACO
1210;KILOMETR0 501 ,AP.;LIBERTAD;CHACO
1211;KILOMETRO 22 ,EMB.;SARGENTO CABRAL;CHACO
1212;KILOMETRO 29 ,EMB.;SARGENTO CABRAL;CHACO
1213;KILOMETRO 34 ,EMB.;SARGENTO CABRAL;CHACO
1214;KILOMETRO 39 ,EMB.;SARGENTO CABRAL;CHACO
1215;KILOMETRO 42 ,EMB.;LIBERTADOR GRL.SAN MARTIN;CHACO
1216;KILOMETRO 443 ,EMB.;TAPENAGA;CHACO
1217;KILOMETRO 474 ,EMB.;TAPENAGA;CHACO
1218;KILOMETRO 48 ,EMB.;LIBERTADOR GRL.SAN MARTIN;CHACO
1219;KILOMETRO 518 ,DV.;GENERAL DONOVAN;CHACO
1220;KILOMETRO 520 ,EMB.;SAN LORENZO;CHACO
1221;KILOMETRO 522 ,DV.;GENERAL DONOVAN;CHACO
1222;KILOMETRO 53 ,AP.;SAN LORENZO;CHACO
1223;KILOMETRO 59 ,EMB.;LEBERTADOR GRL.SAN MARTIN;CHACO
1224;KILOMETRO 596 ,DV.;FRAY JUSTO SANTA MARIA DE ORO;CHACO
1225;KILOMETRO 602 ,AP.;SARGENTO CABRAL;CHACO
1226;KILOMETRO 75;LIBERTADOR GRL.SAN MARTIN;CHACO
1227;KILOMETRO 841 ,EMB.;MAIPU;CHACO
1228;KILOMETRO 855 ,EMB.;MAIPU;CHACO
1229;KILOMETRO 884 ,EMB.;MAIPU;CHACO
1230;LA CHIQUITA ,EMB.;QUITILIPI;CHACO
1231;LA CLOTILDE;O'HIGGINS;CHACO
1232;LA EDUVIGIS;LIBERTADOR GRL.SAN MARTIN;CHACO
1233;LA ESCONDIDA;GENERAL DONOVAN;CHACO
1234;LA ESCONDIDA ,EMB.;GENERAL DONOVAN;CHACO
1235;LA FIDELIDAD;GENERAL GUEMES;CHACO
1236;LA LEONESA;BERMEJO;CHACO
1237;LA PASTORIL ,DV.;SARGENTO CABRAL;CHACO
1238;LA SABANA;TAPENAGA;CHACO
1239;LA TIGRA;O'HIGGINS;CHACO
1240;LA VERDE;GENERAL DONOVAN;CHACO
1241;LA VICUÑA;TAPENAGA;CHACO
1242;LAGUNA BLANCA;LIBERTAD;CHACO
1243;LAGUNA LIMPIA;LIBERTADOR GRL. SAN MARTIN;CHACO
1244;LAPACHITO;GENERAL DONOVAN;CHACO
1245;LAS BREÑAS;9 DE JULIO;CHACO
1246;LAS GARCITAS;SARGENTO CABRAL;CHACO
1247;LAS HACHERAS;GENERAL GUEMES;CHACO
1248;LAS PALMAS;BERMEJO;CHACO
1249;LAS VIBORAS;12 DE OCTUBRE;CHACO
1250;LOMA FLORIDA;LIBERTADOR GRL. SAN MARTIN;CHACO
1251;LOS FRENTONES;ALMIRANTE BROWN;CHACO
1252;LOS PALMARES;SAN FERNANDO;CHACO
1253;LOS QUEBRACHITOS;12 DE OCTUBRE;CHACO
1254;MACHAGAI;25 DE MAYO;CHACO
1255;MAKALLE;GENERAL DONOVAN;CHACO
1256;MANANTIALES;GENERAL GUEMES;CHACO
1257;MIRAFLORES;GENERAL GUEMES;CHACO
1258;NAPALPI;25 DE MAYO;CHACO
1259;NAPENAY;INDEPENDENCIA;CHACO
1260;NUEVA POBLACION;GENERAL GUEMES;CHACO
1261;NUEVA POMPEYA;GENERAL GUEMES;CHACO
1262;PALO MARCADO;GENERAL GUEMES;CHACO
1263;PAMPA ALMIRON;LIBERTADOR GRL.SAN MARTIN;CHACO
1264;PAMPA CABA ÑARO;MAIPU;CHACO
1265;PAMPA DEL CIELO;9 DE JULIO;CHACO
1266;PAMPA DEL INDIO;LIBERTADOR GRL.SAN MARTIN;CHACO
1267;PAMPA DEL INFIERNO;ALMIRANTE BROWN;CHACO
1268;PAMPA FLORIDA;MAIPU;CHACO
1269;PAMPA GUANACO;ALMIRANTE BROWN;CHACO
1270;POZO DEL INDIO ,DV.;9 DE JULIO;CHACO
1271;POZO HONDO;ALMIRANTE BROWN;CHACO
1272;PRESIDENCIA ROCA;LIBERTADOR SAN MARTIN;CHACO
1273;PRESIDENCIA ROQUE SAENZ PEÑA;COMANDANTE FERNANDEZ;CHACO
1274;PUERTO BERMEJO;BERMEJO;CHACO
1275;PUERTO LAS PALMAS;BERMEJO;CHACO
1276;PUERTO TIROL;LIBERTAD;CHACO
1277;PUERTO VILELAS;SAN FERNANDO;CHACO
1278;QUITILIPI;QUITILIPI;CHACO
1279;RESISTENCIA;SAN FERNANDO;CHACO
1280;RIO MUERTO;ALMIRANTE BROWN;CHACO
1281;RIO TAPENAGA;TAPENAGA;CHACO
1282;SAMUHU;SAN LORENZO;CHACO
1283;SAN BERNARDO;O'HIGGINS;CHACO
1284;SAN JUANCITO;GENERAL GUEMES;CHACO
1285;SANTA SYLVINA;FRAY JUSTO SANTA MARIA DE ORO;CHACO
1286;SELVAS DEL RIO DE ORO;LIBERTADOR GRL.SAN MARTIN;CHACO
1287;SIMBOLAR;GENERAL GUEMES;CHACO
1288;TACO POZO;ALMIRANTE BROWN;CHACO
1289;TRES ESTACAS;CHACABUCO;CHACO
1290;TRES ISLETAS;MAIPU;CHACO
1291;TRES MOJONES;FRAY JUSTO SANTA MARIA DE ORO;CHACO
1292;TUNALES;GENERAL GUEMES;CHACO
1293;URIEN, ENRIQUE;MAYOR LUIS J.FONTANA;CHACO
1294;VENADOS GRANDES,EMB.;FRAY JUSTO SANTA MARIA DE ORO;CHACO
1295;VILLA ANGELA;MAYOR LUIS J.FONTANA;CHACO
1296;VILLA BERTHET;SAN LORENZO;CHACO
1297;YATAY;BERMEJO;CHACO
1298;ZAPARINQUI;GENERAL GUEMES;CHACO
1299;ZUBERBUHLER;FRAY JUSTO SANTA MARIA DE ORO;CHACO
1300;ALDEA;RIO SENGUERR;CHUBUT
1301;ALDEA APELEG;RIO SENGUERR;CHUBUT
1302;ALTO DE LAS PLUMAS;MARTIRES;CHUBUT
1303;ALTO RIO MAYO;RIO SENGUERR;CHUBUT
1304;ALTO RIO SENGUERR;RIO SENGUERR;CHUBUT
1305;APELEG;RIO SENGUERR;CHUBUT
1306;ASTRA;ESCALANTE;CHUBUT
1307;BAHIA BUSTAMANTE;ESCALANTE;CHUBUT
1308;BOCA DE LA ZANJA;GAIMAN;CHUBUT
1309;BUEN PASTO;SARMIENTO;CHUBUT
1310;BUENOS AIRES CHICO;CUSHAMEN;CHUBUT
1311;CABO RASO;FLORENTINO AMEGHINO;CHUBUT
1312;CALETA CORDOBA;ESCALANTE;CHUBUT
1313;CAMARONES;FLORENTINO AMEGHINO;CHUBUT
1314;CAMPAMENTO I;ESCALANTE;CHUBUT
1315;CAMPAMENTO VILLEGAS ,EST.;GAIMAN;CHUBUT
1316;CAMPO ESCALANTE ,AP.;ESCALANTE;CHUBUT
1317;CAÑADON IGLESIAS;GAIMAN;CHUBUT
1318;CAÑADON LAGARTO ,EMB.;SARMIENTO;CHUBUT
1319;CANQUEL;PASO DE INDIOS;CHUBUT
1320;CERRO DRAGON;ESCALANTE;CHUBUT
1321;CHASICO;TELSEN;CHUBUT
1322;CHOLILA;CUSHAMEN;CHUBUT
1323;COLAN CONHUE;LANGUIÑEO;CHUBUT
1324;COLELACHE;GASTRE;CHUBUT
1325;COLHUE HUAPI;SARMIENTO;CHUBUT
1326;COMODORO RIVADAVIA;ESCALANTE;CHUBUT
1327;DIADEMA ARGENTINA;ESCALANTE;CHUBUT
1328;DIQUE FLORENTINO AMEGHINO;GAIMAN;CHUBUT
1329;DOCTOR RICARDO ROJAS;RIO SENGUERR;CHUBUT
1330;DOLAVON;GAIMAN;CHUBUT
1331;EL CORCOVADO;FUTALEUFU;CHUBUT
1332;EL MAITEN;CUSHAMEN;CHUBUT
1333;EL MAYOCO;CUSHAMEN;CHUBUT
1334;EL MIRASOL;MARTIRES;CHUBUT
1335;EL MOLLE;TEHUELCHES;CHUBUT
1336;EL PAJARITO;PASO DE INDIOS;CHUBUT
1337;EL SOMBRERO;PASO DE INDIOS;CHUBUT
1338;EL TORDILLO;ESCALANTE;CHUBUT
1339;EPUYEN;CUSHAMEN;CHUBUT
1340;ESCALANTE;ESCALANTE;CHUBUT
1341;ESQUEL;FUTALEUFU;CHUBUT
1342;FACUNDO;RIO SENGUERR;CHUBUT
1343;GAIMAN;GAIMAN;CHUBUT
1344;GAN GAN;TELSEN;CHUBUT
1345;GARAYALDE;FLORENTINO AMEGHINO;CHUBUT
1346;GASTRE;GASTRE;CHUBUT
1347;GENERAL MOSCONI;ESCALANTE;CHUBUT
1348;GOBERNADOR COSTA;TEHUELCHES;CHUBUT
1349;GUALJAINA;CUSHAMEN;CHUBUT
1350;HERMITTE, ENRIQUE ,AP.;SARMIENTO;CHUBUT
1351;HOLDICH;ESCALANTE;CHUBUT
1352;HOYO DE EPUYEN;CUSHAMEN;CHUBUT
1353;INGENIERO BRUNO J.THOMAE ,AP.;CUSHAMEN;CHUBUT
1354;KILOMETR0 81 ,AP.;GAIMAN;CHUBUT
1355;KILOMETRO 11;ESCALANTE;CHUBUT
1356;KILOMETRO 141;GAIMAN;CHUBUT
1357;KILOMETRO 161;GAIMAN;CHUBUT
1358;KILOMETRO 191 ,AP.;SARMIENTO;CHUBUT
1359;KILOMETRO 192;MARTIRES;CHUBUT
1360;KILOMETRO 35;RAWSON;CHUBUT
1361;KILOMETRO 78 ,AP.;RAWSON;CHUBUT
1362;KILOMETRO 82 ,AP.;RAWSON;CHUBUT
1363;KILOMETRO 87 ,AP.;RAWSON;CHUBUT
1364;KILOMETRO 95 ,AP.;GAIMAN;CHUBUT
1365;LAGO BLANCO;RIO SENGUERR;CHUBUT
1366;LAGO PUELO;CUSHAMEN;CHUBUT
1367;LAGO VINTTER;TEHUELCHES;CHUBUT
1368;LAGUNA GRANDE ,EMB.;MARTIRES;CHUBUT
1369;LANGUIÑEO;LANGUIÑEO;CHUBUT
1370;LAS CHAPAS;MARTIRES;CHUBUT
1371;LAS PLUMAS;MARTIRES;CHUBUT
1372;LAS PULGAS;SARMIENTO;CHUBUT
1373;LELEQUE;CUSHAMEN;CHUBUT
1374;LEPA;CUSHAMEN;CHUBUT
1375;LOS CIPRESES;FUTALEUFU;CHUBUT
1376;MALASPINA;FLORENTINO AMEGHINO;CHUBUT
1377;MANANTIALES BERH;ESCALANTE;CHUBUT
1378;NUEVA LUBECKA;TEHUELCHES;CHUBUT
1379;PAMPA DEL CASTILLO;ESCALANTE;CHUBUT
1380;PASO DE INDIOS;PASO DE INDIOS;CHUBUT
1381;PASTOS BLANCOS;RIO SENGUERR;CHUBUT
1382;PETROQUIMICA ,EST.COMFERPET;ESCALANTE;CHUBUT
1383;PICO DE SALAMANCA;ESCALANTE;CHUBUT
1384;PLAYA UNION;RAWSON;CHUBUT
1385;PUERTO MADRYN;BIEDMA;CHUBUT
1386;PUERTO PIRAMIDE;BIEDMA;CHUBUT
1387;PUERTO RAWSON;RAWSON;CHUBUT
1388;PUERTO VISSER;ESCALANTE;CHUBUT
1389;PUNTA DELGADA;BIEDMA;CHUBUT
1390;PUTRACHOIQUE;TEHUELCHES;CHUBUT
1391;RADA TILLY;ESCALANTE;CHUBUT
1392;RAWSON;RAWSON;CHUBUT
1393;RIO MAYO;RIO SENGUERR;CHUBUT
1394;RIO PICO;TEHUELCHES;CHUBUT
1395;SACANANA;GASTRE;CHUBUT
1396;SAN MARTIN, JOSE DE;TEHUELCHES;CHUBUT
1397;SARMIENTO;SARMIENTO;CHUBUT
1398;SIERRA CHATA;TELSEN;CHUBUT
1399;SIERRA NEVADA;PASO DE INDIOS;CHUBUT
1400;TALAGAPA;TELSEN;CHUBUT
1401;TECKA;LANGUIÑEO;CHUBUT
1402;TELSEN;TELSEN;CHUBUT
1403;TRELEW;RAWSON;CHUBUT
1404;TREVELIN;FUTALEUFU;CHUBUT
1405;UZCUDUM;FLORENTINO AMEGHINO;CHUBUT
1406;ACHIRAS;RIO CUARTO;CORDOBA
1407;ADELIA MARIA;RIO CUARTO;CORDOBA
1408;AGUA DE LAS PIEDRAS;TOTORAL;CORDOBA
1409;AGUA DE ORO;COLON;CORDOBA
1410;AGUA DEL TALA;MINAS;CORDOBA
1411;AGUAS DE RAMON;MINAS;CORDOBA
1412;AGUILA BLANCA;PUNILLA;CORDOBA
1413;ALCIRA ,EST.GIGENA;RIO CUARTO;CORDOBA
1414;ALEJANDRO ROCA ,EST. ALEJANDRO.;JUAREZ CELMAN;CORDOBA
1415;ALEJO LEDESMA;MARCOS JUAREZ;CORDOBA
1416;ALICIA;SAN JUSTO;CORDOBA
1417;ALMAFUERTE;TERCERO ARRIBA;CORDOBA
1418;ALPA CORRAL;RIO CUARTO;CORDOBA
1419;ALTA CORDOBA;RIO SECO;CORDOBA
1420;ALTA CORDOBA ,EST.;CAPITAL;CORDOBA
1421;ALTA GRACIA;SANTA MARIA;CORDOBA
1422;ALTAUTINA;SAN ALBERTO;CORDOBA
1423;ALTO ALEGRE;UNION;CORDOBA
1424;ALTO DEL TALA;POCHO;CORDOBA
1425;ALTO FRESCO;TOTORAL;CORDOBA
1426;ALTO SAN PEDRO;PUNILLA;CORDOBA
1427;ALTOS DE CHIPION;SAN JUSTO;CORDOBA
1428;AMBOY;CALAMUCHITA;CORDOBA
1429;AMBUL;SAN ALBERTO;CORDOBA
1430;ANA ZUMARAN;UNION;CORDOBA
1431;ARBOL BLANCO;ISCHILIN;CORDOBA
1432;ARGUELLO;CAPITAL;CORDOBA
1433;ARIAS;MARCOS JUAREZ;CORDOBA
1434;ARROYITO;SAN JUSTO;CORDOBA
1435;ARROYO ALGODON;GENERAL SAN MARTIN;CORDOBA
1436;ARROYO CABRAL;GENERAL SAN MARTIN;CORDOBA
1437;ASCOCHINGA;COLON;CORDOBA
1438;ASSUNTA;JUAREZ CELMAN;CORDOBA
1439;ATAHONA;RIO PRIMERO;CORDOBA
1440;ATOS PAMPA;CALAMUCHITA;CORDOBA
1441;AUSONIA;GENERAL SAN MARTIN;CORDOBA
1442;AVELLANEDA;ISCHILIN;CORDOBA
1443;BAJO CHICO;SANTA MARIA;CORDOBA
1444;BALDE DE LA MORA;SAN ALBERTO;CORDOBA
1445;BALLESTEROS;UNION;CORDOBA
1446;BALLESTEROS SUR;UNION;CORDOBA
1447;BALNEARIA;SAN JUSTO;CORDOBA
1448;BAÑADO DE SOTO;CRUZ DEL EJE;CORDOBA
1449;BARRANCA YACO;TOTORAL;CORDOBA
1450;BARRETO;JUAREZ CELMAN;CORDOBA
1451;BARRIO FLORES ,EMB.;CAPITAL;CORDOBA
1452;BELL VILLE;UNION;CORDOBA
1453;BENGOLEA;JUAREZ CELMAN;CORDOBA
1454;BENJAMIN GOULD;UNION;CORDOBA
1455;BERROTARAN;RIO CUARTO;CORDOBA
1456;BIALET MASSE;PUNILLA;CORDOBA
1457;BLAS DE ROSALES;COLON;CORDOBA
1458;BOCA DEL TIGRE;RIO CUARTO;CORDOBA
1459;BOUWER;SANTA MARIA;CORDOBA
1460;BRINKMANN;SAN JUSTO;CORDOBA
1461;BUCHARDO ,EST.HIPOLITO BOUCHARD;GRL.ROCA;CORDOBA
1462;BUEN RETIRO ,AP.EL VADO;PUNILLA;CORDOBA
1463;BUENA VISTA;SANTA MARIA;CORDOBA
1464;BUEY MUERTO;RIO PRIMERO;CORDOBA
1465;BULNES;RIO CUARTO;CORDOBA
1466;BURMEISTER;GENERAL ROCA;CORDOBA
1467;CABANA;COLON;CORDOBA
1468;CACHI YACO;SOBREMONTE;CORDOBA
1469;CACHIYUYO;CRUZ DEL EJE;CORDOBA
1470;CALCHIN;RIO SEGUNDO;CORDOBA
1471;CALMAYO;CALAMUCHITA;CORDOBA
1472;CAMILO ALDAO;MARCOS JUAREZ;CORDOBA
1473;CAMINIAGA;SOBREMONTE;CORDOBA
1474;CAMPO GRANDE;RIO SECO;CORDOBA
1475;CAÑADA DE ALVAREZ;CALAMUCHITA;CORDOBA
1476;CAÑADA DE JUME;TOTORAL;CORDOBA
1477;CAÑADA DE LUQUE;TOTORAL;CORDOBA
1478;CAÑADA DE MACHADO;RIO PRIMERO;CORDOBA
1479;CAÑADA DE RIO PINTO;ISCHILIN;CORDOBA
1480;CAÑADA DE SALAS;POCHO;CORDOBA
1481;CAÑADA DEL CORO;PUNILLA;CORDOBA
1482;CAÑADA HONDA;RIO PRIMERO;CORDOBA
1483;CANALS;UNION;CORDOBA
1484;CANDELARIA;CRUZ DEL EJE;CORDOBA
1485;CANDELARIA NORTE;RIO SECO;CORDOBA
1486;CANDELARIA SUD;TOTORAL;CORDOBA
1487;CANDONGA;COLON;CORDOBA
1488;CANTERAS EL SAUCE ,EST.EMP.;COLON;CORDOBA
1489;CANTERAS QUILPO;CRUZ DEL EJE;CORDOBA
1490;CAPILLA DE LA SAGRADA FAMILIA;RIO PRIMERO;CORDOBA
1491;CAPILLA DE LOS REMEDIOS;RIO PRIMERO;CORDOBA
1492;CAPILLA DE SITON;TOTORAL;CORDOBA
1493;CAPILLA DEL CARMEN;RIO SEGUNDO;CORDOBA
1494;CAPILLA DEL MONTE;PUNILLA;CORDOBA
1495;CAPITAN GENERAL BERNARDO O HIGGINS;MARCOS JUAREZ;CORDOBA
1496;CARCANO, RAMON J.;UNION;CORDOBA
1497;CARNERILLO;JUAREZ CELMAN;CORDOBA
1498;CAROLINA;RIO CUARTO;CORDOBA
1499;CAROYA;COLON;CORDOBA
1500;CARRILOBO;RIO SEGUNDO;CORDOBA
1501;CASA BAMBA;COLON;CORDOBA
1502;CASA GRANDE;PUNILLA;CORDOBA
1503;CASERIO LA LONJA;UNION;CORDOBA
1504;CASSAFOUSTH;SANTA MARIA;CORDOBA
1505;CASTRO URDIALES;MARCOS JUAREZ;CORDOBA
1506;CAVALANGO;PUNILLA;CORDOBA
1507;CAVANAGH;MARCOS JUAREZ;CORDOBA
1508;CAYUQUEO;GENERAL SAN MARTIN;CORDOBA
1509;CERRO COLORADO;TULUMBA;CORDOBA
1510;CHAJAN;RIO CUARTO;CORDOBA
1511;CHALACEA;RIO PRIMERO;CORDOBA
1512;CHALACEA CENTRO;RIO PRIMERO;CORDOBA
1513;CHAMICO;POCHO;CORDOBA
1514;CHAÑAR VIEJO;RIO SECO;CORDOBA
1515;CHAÑARITOS;RIO CUARTO;CORDOBA
1516;CHANCANI;POCHO;CORDOBA
1517;CHARBONIER;PUNILLA;CORDOBA
1518;CHARRAS;JUAREZ CELMAN;CORDOBA
1519;CHAZON;GENERAL SAN MARTIN;CORDOBA
1520;CHILIBROSTE;UNION;CORDOBA
1521;CHUCHIRAS;SAN JAVIER;CORDOBA
1522;CHUCUL;RIO CUARTO;CORDOBA
1523;CHUÑA;ISCHILIN;CORDOBA
1524;CHUÑA HUASI;SOBREMONTE;CORDOBA
1525;CHURQUI CAÑADA;TULUMBA;CORDOBA
1526;CIENAGA DE ALLENDE;SAN ALBERTO;CORDOBA
1527;CIENAGA DE BRITOS;MINAS;CORDOBA
1528;CIENAGA DEL CORO;MINAS;CORDOBA
1529;CINTRA;UNION;CORDOBA
1530;COLAZO;RIO SEGUNDO;CORDOBA
1531;COLONIA 10 DE JULIO;SAN JUSTO;CORDOBA
1532;COLONIA ALMADA;TERCERO ARRIBA;CORDOBA
1533;COLONIA ALMADA;TERCERO ARRIBA;CORDOBA
1534;COLONIA ANITA;SAN JUSTO;CORDOBA
1535;COLONIA ANITA;SAN JUSTO;CORDOBA
1536;COLONIA BISMARCK;UNION;CORDOBA
1537;COLONIA BREMEN;UNION;CORDOBA
1538;COLONIA CAROYA;COLON;CORDOBA
1539;COLONIA COYUNDA;SAN JUSTO;CORDOBA
1540;COLONIA EL CARMEN;RIO CUARTO;CORDOBA
1541;COLONIA LA TORDILLA;SAN JUSTO;CORDOBA
1542;COLONIA LAS CUATRO ESQUINAS;RIO PRIMERO;CORDOBA
1543;COLONIA MACKINLAY;RIO SECO;CORDOBA
1544;COLONIA MALBERTINA ,EMB.KILOMETRO 531;SAN JUSTO;CORDOBA
1545;COLONIA MARINA;SAN JUSTO;CORDOBA
1546;COLONIA PROSPERIDAD;SAN JUSTO;CORDOBA
1547;COLONIA RIO CHICO;COLON;CORDOBA
1548;COLONIA SAN BARTOLOME;SAN JUSTO;CORDOBA
1549;COLONIA SAN PEDRO;SAN JUSTO;CORDOBA
1550;COLONIA SAN RAFAEL;SAN JUSTO;CORDOBA
1551;COLONIA SANTA MARIA;UNION;CORDOBA
1552;COLONIA SANTA MARIA;SAN JUSTO;CORDOBA
1553;COLONIA TIROLESA ,EST.;COLON;CORDOBA
1554;COLONIA VEINTICINCO;MARCOS JUAREZ;CORDOBA
1555;COLONIA VIDELA;RIO SEGUNDO;CORDOBA
1556;COLONIA VIGNAUD;SAN JUSTO;CORDOBA
1557;COLONIA WALTELINA;SAN JUSTO;CORDOBA
1558;CONLARA;SAN JAVIER;CORDOBA
1559;COPACABANA;ISCHILIN;CORDOBA
1560;CORDOBA;CAPITAL;CORDOBA
1561;CORONEL BAIGORRIA;RIO CUARTO;CORDOBA
1562;CORONEL MOLDES;RIO CUARTO;CORDOBA
1563;CORONEL OLMEDO;CAPITAL;CORDOBA
1564;CORRAL DE BARRANCA;TULUMBA;CORDOBA
1565;CORRAL DE BUSTOS;MARCOS JUAREZ;CORDOBA
1566;CORRAL DEL BAJO;UNION;CORDOBA
1567;CORRALITO;TERCERO ARRIBA;CORDOBA
1568;CORTES, JERONIMO;SAN JUSTO;CORDOBA
1569;COSME;SANTA MARIA;CORDOBA
1570;COSQUIN;PUNILLA;CORDOBA
1571;COSTA SACATE;RIO SEGUNDO;CORDOBA
1572;COTAGAITA;SAN JUSTO;CORDOBA
1573;CRAIK, JAMES;TERCERO ARRIBA;CORDOBA
1574;CRUZ ALTA;MARCOS JUAREZ;CORDOBA
1575;CRUZ CHICA;PUNILLA;CORDOBA
1576;CRUZ DE CAÑA;CRUZ DEL EJE;CORDOBA
1577;CRUZ DEL EJE ,EST.NORTE;CRUZ DEL EJE;CORDOBA
1578;CRUZ DEL QUEMADO;TOTORAL;CORDOBA
1579;CRUZ GRANDE;PUNILLA;CORDOBA
1580;CRUZ MOJADA;ISCHILIN;CORDOBA
1581;CUATRO CAMINOS;UNION;CORDOBA
1582;CUATRO VIENTOS;RIO CUARTO;CORDOBA
1583;CUCHI CORRAL;PUNILLA;CORDOBA
1584;CUEVA DE INDIOS;PUNILLA;CORDOBA
1585;CUEVA DE LOS PAJARITOS;PUNILLA;CORDOBA
1586;CURAPALIGUE;PRESIDENTE ROQUE SAEZ PEÑA;CORDOBA
1587;DE LA QUINTANA, JOSE;SANTA MARIA;CORDOBA
1588;DE LA SERNA;GENERAL ROCA;CORDOBA
1589;DEAN FUNES;ISCHILIN;CORDOBA
1590;DEL CAMPILLO;GENERAL ROCA;CORDOBA
1591;DESPEÑADEROS ,EST.DR.LUCAS A.DE OLMOS;SANTA MARIA;CORDOBA
1592;DEVOTO;SAN JUSTO;CORDOBA
1593;DIQUE SAN ROQUE;COLON;CORDOBA
1594;DOCTOR NICASIO SALAS OROÑO;TOTORAL;CORDOBA
1595;DOLORES;PUNILLA;CORDOBA
1596;DUMESNIL;COLON;CORDOBA
1597;EL ARAÑADO;SAN JUSTO;CORDOBA
1598;EL BAÑADO;POCHO;CORDOBA
1599;EL BAÑADO;TULUMBA;CORDOBA
1600;EL BRETE;CRUZ DEL EJE;CORDOBA
1601;EL CADILLO;SAN ALBERTO;CORDOBA
1602;EL CANO;CALAMUCHITA;CORDOBA
1603;EL CHACHO;MINAS;CORDOBA
1604;EL CRISPIN;RIO PRIMERO;CORDOBA
1605;EL DIQUECITO ,AP.;COLON;CORDOBA
1606;EL DURAZNO;PUNILLA;CORDOBA
1607;EL DURAZNO;TULUMBA;CORDOBA
1608;EL FARO;SAN ALBERTO;CORDOBA
1609;EL FLORENTINO;UNION;CORDOBA
1610;EL FORTIN;SAN JUSTO;CORDOBA
1611;EL FUERTECITO;SAN JUSTO;CORDOBA
1612;EL GATEADO;CAPITAL;CORDOBA
1613;EL MANZANO;COLON;CORDOBA
1614;EL MIRADOR;SAN ALBERTO;CORDOBA
1615;EL PAMPERO;GENERAL ROCA;CORDOBA
1616;EL PAYADOR ,AP.;COLON;CORDOBA
1617;EL PERCHEL;CRUZ DEL EJE;CORDOBA
1618;EL PERCHEL;TULUMBA;CORDOBA
1619;EL PONIENTE;SAN ALBERTO;CORDOBA
1620;EL PORTEZUELO;SAN ALBERTO;CORDOBA
1621;EL QUEBRACHO;RIO PRIMERO;CORDOBA
1622;EL QUEBRACHO;ISCHILIN;CORDOBA
1623;EL RASTREADOR;JUAREZ CELMAN;CORDOBA
1624;EL RETIRO;PUNILLA;CORDOBA
1625;EL ROSARIO;PUNILLA;CORDOBA
1626;EL SAUCE;COLON;CORDOBA
1627;EL SUNCHO;RIO PRIMERO;CORDOBA
1628;EL TAMBO;RIO CUARTO;CORDOBA
1629;EL TIO;SAN JUSTO;CORDOBA
1630;EL TOSTADO;RIO PRIMERO;CORDOBA
1631;EL TUSCAL;TULUMBA;CORDOBA
1632;EL VENCE;TULUMBA;CORDOBA
1633;EL ZAINO ,AP.;COLON;CORDOBA
1634;EL ZAPATO;PUNILLA;CORDOBA
1635;ELCANO, SEBASTIAN;RIO SECO;CORDOBA
1636;ELENA;RIO CUARTO;CORDOBA
1637;EMBALSE MINISTRO JUAN PISTARINI;CALAMUCHITA;CORDOBA
1638;ENCRUCIJADAS;RIO SECO;CORDOBA
1639;ESCALANTE, WENCESLAO;UNION;CORDOBA
1640;ESCUELA PARACAIDISTAS ,AP.;CAPITAL;CORDOBA
1641;ESPINILLO;RIO CUARTO;CORDOBA
1642;ESQUINA;POCHO;CORDOBA
1643;ESTANCIA DE GUADALUPE;MINAS;CORDOBA
1644;ETRURIA;GENERAL SAN MARTIN;CORDOBA
1645;FALDA DEL CARMEN;SANTA MARIA;CORDOBA
1646;FERREYRA;CAPITAL;CORDOBA
1647;FLORA;MARCOS JUAREZ;CORDOBA
1648;FRAGUEIRO;RIO CUARTO;CORDOBA
1649;FRAY CAYETANO RODRIGUEZ;PRESIDENTE ROQUE SAEZ PEÑA;CORDOBA
1650;FREYRE;SAN JUSTO;CORDOBA
1651;FUNES, DOMINGO ,AP.;PUNILLA;CORDOBA
1652;FUNES, PEDRO E.;JUAREZ CELMAN;CORDOBA
1653;GARCIA, RAFAEL;SANTA MARIA;CORDOBA
1654;GAVILAN ,EST.;PRESIDENTE ROQUE SAEZ PEÑA;CORDOBA
1655;GENERAL BALDISSERA;MARCOS JUAREZ;CORDOBA
1656;GENERAL CABRERA;JUAREZ CELMAN;CORDOBA
